"locator_domain","page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/4172748","Sunoco Retail Location #4172748","1412 EASTERN PARKWAY","BROOKLYN","NY","11233","US","4172748","7184670485","Sunoco Gas Stations","40.668669","-73.921513","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/71332","Sunoco Retail Location #71332","805 65TH STREET & 8TH AVENUE","BROOKLYN","NY","11220","US","71332","<MISSING>","Sunoco Gas Stations","40.63257","-74.01249","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/6994149","Sunoco Retail Location #6994149","32 HIGHLAND BLVD","BROOKLYN","NY","11207","US","6994149","3472409102","Sunoco Gas Stations","40.67957","-73.89975","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/66415","Sunoco Retail Location #66415","249 ROUTE 3 EAST","SECAUCUS","NJ","07094","US","66415","<MISSING>","Sunoco Gas Stations","40.792145","-74.056068","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/5465729","Sunoco Retail Location #5465729","6307 BROADWAY","QUEENS","NY","11377","US","5465729","<MISSING>","Sunoco Gas Stations","40.749967","-73.8990752","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/71647","Sunoco Retail Location #71647","AVENUE I SERVICE STATION  INC 1248 CONEY ISLAND AVENUE","BROOKLYN","NY","11230","US","71647","7189511818","Sunoco Gas Stations","40.627386","-73.965922","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/72272","Sunoco Retail Location #72272","72-02 ROOSEVELT AVENUE","JACKSON HEIGHTS","NY","11372","US","72272","7184249714","Sunoco Gas Stations","40.746531","-73.893177","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/9233248","Sunoco Retail Location #9233248","40-13 ASTORIA BLVD","ASTORIA","NY","11105","US","9233248","7182042014","Sunoco Gas Stations","40.769496","-73.909786","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/4374286","Sunoco Retail Location #4374286","43-20 ASTORIA BOULEVARD SOUTH","ASTORIA","NY","11105","US","4374286","<MISSING>","Sunoco Gas Stations","40.768187","-73.9076098","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/1993294","Sunoco Retail Location #1993294","MILEPOST 111.6 NJ TPK","SECAUCUS","NJ","07094","US","1993294","2013480656","Sunoco Gas Stations","40.75396","-74.11946","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/5039169","Sunoco Retail Location #5039169","9701 DITMAS AVENUE","BROOKLYN","NY","11236","US","5039169","<MISSING>","Sunoco Gas Stations","40.65157","-73.90944","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/1323740","Sunoco Retail Location #1323740","4102 AVENUE H","BROOKLYN","NY","11210","US","1323740","9179334811","Sunoco Gas Stations","40.63233","-73.93691","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/3607686","Sunoco Retail Location #3607686","EAGLE SERVICE CENTER LLC 49-05 ASTORIA BOULEVARD","EAST ELMHURST","NY","11370","US","3607686","7187211700","Sunoco Gas Stations","40.767695","-73.901552","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/71720","Sunoco Retail Location #71720","579 92ND STREET","BROOKLYN","NY","11209","US","71720","7186802901","Sunoco Gas Stations","40.616595","-74.026848","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/6481352","Sunoco Retail Location #6481352","5916 FOSTER AVENUE","BROOKLYN","NY","11234","US","6481352","7182410011","Sunoco Gas Stations","40.6398","-73.92026","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/6178776","Sunoco Retail Location #6178776","73-13 COOPER AVENUE","GLENDALE","NY","11385","US","6178776","<MISSING>","Sunoco Gas Stations","40.704404","-73.8768227","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/71449","Sunoco Retail Location #71449","MACCHIA 972 REMSEN AVENUE","BROOKLYN","NY","11236","US","71449","9178079939","Sunoco Gas Stations","40.64468","-73.91091","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/9534512","Sunoco Retail Location #9534512","794 JAMAICA AVENUE","BROOKLYN","NY","11208","US","9534512","<MISSING>","Sunoco Gas Stations","40.68852","-73.875265","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/2612463","Sunoco Retail Location #2612463","296 PALISADES AVE","CLIFFSIDE PARK","NJ","07010","US","2612463","2019458790","Sunoco Gas Stations","40.814561","-73.991415","06:00-24:00"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/6226468","Sunoco Retail Location #6226468","719 NEW LOTS AVENUE","BROOKLYN","NY","11207","US","6226468","7184999768","Sunoco Gas Stations","40.666028","-73.8842873","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/71266","Sunoco Retail Location #71266","1626 STILLWELL AVENUE","BROOKLYN","NY","11223","US","71266","7182327493","Sunoco Gas Stations","40.606362","-73.987356","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/9129610","Sunoco Retail Location #9129610","88 ASTORIA BLVD.","JACKSON HEIGHTS","NY","11377","US","9129610","7184299852","Sunoco Gas Stations","40.76371","-73.88054","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/3683059","Sunoco Retail Location #3683059","ULTRA CONV FOOD CENTER MILEPOST 116E 115W NJ TPK","RIDGEFIELD","NJ","07657","US","3683059","2019455112","Sunoco Gas Stations","40.822051","-74.029521","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/5503578","Sunoco Retail Location #5503578","C & C TRUCK LEASING  INC. 832 HARRISON AVENUE","KEARNY","NJ","07032","US","5503578","2019973375","Sunoco Gas Stations","40.74834","-74.14476","07:00-23:00"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/140996","Sunoco Retail Location #140996","1907 CROPSEY AVENUE","BROOKLYN","NY","11214","US","140996","7182663630","Sunoco Gas Stations","40.601284","-74.004866","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/134601","Sunoco Retail Location #134601","63-69 WILSON AVE & HENSLER ST","NEWARK","NJ","07105","US","134601","9735894144","Sunoco Gas Stations","40.7261","-74.15383","05:00-23:00"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/5516976","Sunoco Retail Location #5516976","2285 FLATBUSH AVENUE","BROOKLYN","NY","11234","US","5516976","7182532285","Sunoco Gas Stations","40.61442","-73.92775","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/7668833","Sunoco Retail Location #7668833","2225 BATH AVE","BROOKLYN","NY","11214","US","7668833","7189960007","Sunoco Gas Stations","40.598056","-73.9962845","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/3681814","Sunoco Retail Location #3681814","100-16-20 METROPOLITAN AVE.","FOREST HILLS","NY","11375","US","3681814","7182637771","Sunoco Gas Stations","40.71056","-73.852567","06:00-24:00"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/66498","Sunoco Retail Location #66498","452-462 BROAD AVE","RIDGEFIELD","NJ","07657","US","66498","2019459671","Sunoco Gas Stations","40.8294","-74.010299","05:00-23:00"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/7079601","Sunoco Retail Location #7079601","MILEPOST 116E 115W NJ TPK","RIDGEFIELD","NJ","07657","US","7079601","2019455112","Sunoco Gas Stations","40.82893","-74.02572","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/71597","Sunoco Retail Location #71597","2489 CONEY ISLAND AVENUE","BROOKLYN","NY","11223","US","71597","7183369020","Sunoco Gas Stations","40.5961","-73.960999","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/4932794","Sunoco Retail Location #4932794","ATTN DEPT 17035/ACCT # 93242 9300 CHERRY AVENUE","FONTANA","CA","92335","US","4932794","9094295000","Sunoco Gas Stations","34.08461","-117.489532","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/3365731","Sunoco Retail Location #3365731","6367 N MILWAUKE AVE","CHICAGO","IL","60646","US","3365731","6306733382","Sunoco Gas Stations","41.99711","-87.787123","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/7077514","Sunoco Retail Location #7077514","3342 DEMPTSTER ST","SKOKIE","IL","60646","US","7077514","7089713870","Sunoco Gas Stations","42.04119","-87.712852","06:00-22:00"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/883058","Sunoco Retail Location #883058","15355 DIXIE HWY","HARVEY","IL","60426","US","883058","7083594068","Sunoco Gas Stations","41.610211","-87.6706004","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/3827797","Sunoco Retail Location #3827797","1101 CLARK RAOD","GARY","IN","47977","US","3827797","<MISSING>","Sunoco Gas Stations","41.5913","-87.3935097","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/8266439","Sunoco Retail Location #8266439","2610 CHICAGO ROAD","CHICAGO HTS","IL","60411","US","8266439","7089713870","Sunoco Gas Stations","41.491112","-87.6393387","06:00-22:00"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/4932943","Sunoco Retail Location #4932943","SONOMA RACEWAY HIGHWAYS 37 & 121","SONOMA","CA","95476","US","4932943","7079388448","Sunoco Gas Stations","42.120655","-88.04248","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/8835480","Sunoco Retail Location #8835480","5100 CLEM RD","PORTAGE","IN","46368","US","8835480","2197623641","Sunoco Gas Stations","41.58928","-87.21537","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/7696263","Sunoco Retail Location #7696263","5105 PLAZA AVE","PORTAGE","IN","46368","US","7696263","2197624882","Sunoco Gas Stations","41.58528","-87.21685","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/3643111","Sunoco Retail Location #3643111","20730 CATON FARM RD","CREST HILL","IL","60403","US","3643111","<MISSING>","Sunoco Gas Stations","41.566347","-88.1201502","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/4932802","Sunoco Retail Location #4932802","500 SPEEDWAY BLVD","JOLIET","IL","60433","US","4932802","8157225500","Sunoco Gas Stations","41.47482","-88.0575256","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/505586","Sunoco Retail Location #505586","1150 PRAIRIE STREET","AURORA","IL","60506","US","505586","6306733382","Sunoco Gas Stations","41.7520665","-88.344782","04:00-24:00"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/5875307","Sunoco Retail Location #5875307","520 NEWPORT COURT","ISLAND LAKE","IL","60042","US","5875307","<MISSING>","Sunoco Gas Stations","42.28063","-88.207616","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/2111276","Sunoco Retail Location #2111276","7 N WILBUR SHAW PLZ","ROLLING PRAIRIE","IN","46371","US","2111276","2197788013","Sunoco Gas Stations","41.706357","-86.623341","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/3091949","Sunoco Retail Location #3091949","6776 N COUNTY RD 425 E","ROLLING PRAIRIE","IN","46371","US","3091949","2197788085","Sunoco Gas Stations","41.706445","-86.621273","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/4170908","Sunoco Retail Location #4170908","301 N DIVISION STREET","HARVARD","IL","60033","US","4170908","7735441975","Sunoco Gas Stations","42.419851","-88.6131642","04:00-24:00"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/1329960","Sunoco Retail Location #1329960","16551 MAYFLOWER ROAD","NILES","MI","49120","US","1329960","2696839558","Sunoco Gas Stations","41.759386","-86.323652","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/8875270","Sunoco Retail Location #8875270","0-9605 BLUE STAR HWY","SOUTH HAVEN","MI","49090","US","8875270","2696375800","Sunoco Gas Stations","42.382461","-86.268141","07:00-18:00"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/6945174","Sunoco Retail Location #6945174","17145 W. GREENFIELD AVE.","NEW BERLIN","WI","53151","US","6945174","2627842277","Sunoco Gas Stations","43.0165","-88.1265282","05:00-24:00"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/5380795","Sunoco Retail Location #5380795","204 W. MONROE","BANGOR","MI","49013","US","5380795","2692077169","Sunoco Gas Stations","42.313624","-86.112471","06:00-23:00"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/6949689","Sunoco Retail Location #6949689","28054 COUNTY ROAD 4","ELKHART","IN","46514","US","6949689","5742664503","Sunoco Gas Stations","41.73267","-86.00515","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/5974357","Sunoco Retail Location #5974357","2961 MOOSE TRL","ELKHART","IN","46514","US","5974357","5742664080","Sunoco Gas Stations","41.7318","-86.00498","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/2690352","Sunoco Retail Location #2690352","1054 W. MARKET ST.","NAPPANEE","IN","46550","US","2690352","5747732344","Sunoco Gas Stations","41.443054","-86.013285","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/4770814","Sunoco Retail Location #4770814","912 S MAIN","MONTICELLO","IN","47960","US","4770814","7326446269","Sunoco Gas Stations","40.73194","-86.76197","06:00-22:00"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/3744927","Sunoco Retail Location #3744927","601 MAIN ST","ROCHESTER","IN","46975","US","3744927","5742234488","Sunoco Gas Stations","40.94721","-86.262699","05:00-22:00"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/6807051","Sunoco Retail Location #6807051","68490 ST RT 15","NEW PARIS","IN","46553","US","6807051","5748316400","Sunoco Gas Stations","41.500692","-85.833262","06:00-24:00"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/2205193","Sunoco Retail Location #2205193","18228 HWY 59","HOUSTON","TX","77338","US","2205193","<MISSING>","Sunoco Gas Stations","29.752405","-95.35635","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/5714597","Sunoco Retail Location #5714597","2329 SOUTHMORE BLVD","HOUSTON","TX","77004","US","5714597","7139427811","Sunoco Gas Stations","29.7218","-95.3756256","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/7885866","Sunoco Retail Location #7885866","14811 NORTH FWY (I-45)","HOUSTON","TX","77090","US","7885866","2818746863","Sunoco Gas Stations","29.815303","-95.37412","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/6097679","Sunoco Retail Location #6097679","4300 OLD SPANISH TRAIL/CULLEN","HOUSTON","TX","77021","US","6097679","7137480726","Sunoco Gas Stations","29.704242","-95.34912","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/232066","Sunoco Retail Location #232066","6155 S LOOP EAST","HOUSTON","TX","77087","US","232066","3536440265","Sunoco Gas Stations","29.695711","-95.31919","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/6322564","Sunoco Retail Location #6322564","HWY 59 AND LAURA KOPPE ROAD","HOUSTON","TX","77093","US","6322564","<MISSING>","Sunoco Gas Stations","29.841279","-95.3322515","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/1056688","Sunoco Retail Location #1056688","5303 NORTH MCCARTY","HOUSTON","TX","77013","US","1056688","<MISSING>","Sunoco Gas Stations","29.8092","-95.2612709","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/9587122","Sunoco Retail Location #9587122","7925 HOWARD DRIVE","HOUSTON","TX","77017","US","9587122","7136440424","Sunoco Gas Stations","29.676597","-95.26735","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/4912150","Sunoco Retail Location #4912150","7101 SW FREEWAY","HOUSTON","TX","77074","US","4912150","<MISSING>","Sunoco Gas Stations","29.706031","-95.5101674","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/4583001","Sunoco Retail Location #4583001","1402 FEDERAL RD/DORWAYNE CT","HOUSTON","TX","77015","US","4583001","7134515212","Sunoco Gas Stations","29.7637825","-95.21395","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/5115647","Sunoco Retail Location #5115647","9450 AIRLIN DRIVE","HOUSTON","TX","77037","US","5115647","<MISSING>","Sunoco Gas Stations","29.895296","-95.3974977","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/1319979","Sunoco Retail Location #1319979","12557 WOODFOREST BOULEVARD","HOUSTON","TX","77015","US","1319979","7134515322","Sunoco Gas Stations","29.79158","-95.202647","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/2716678","Sunoco Retail Location #2716678","11720 TOMBALL PKWY (SH 249)","HOUSTON","TX","77086","US","2716678","2819990904","Sunoco Gas Stations","29.901371","-95.465121","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/4008223","Sunoco Retail Location #4008223","PCC 4879 10040 VETERANS MEMORIAL DRIVE","HOUSTON","TX","77061","US","4008223","<MISSING>","Sunoco Gas Stations","29.912088","-95.439967","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/421651","Sunoco Retail Location #421651","WESTPARK DR & SUMIT VALLEY DR","HOUSTON","TX","77082","US","421651","<MISSING>","Sunoco Gas Stations","29.7222288","-95.5539326","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/8533218","Sunoco Retail Location #8533218","10619 S. GESSNER","HOUSTON","TX","77071","US","8533218","<MISSING>","Sunoco Gas Stations","29.665354","-95.527547","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/8302358","Sunoco Retail Location #8302358","1401 SOUTHMORE AVENUE","PASADENA","TX","77506","US","8302358","7134755969","Sunoco Gas Stations","29.691995","-95.192812","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/1475938","Sunoco Retail Location #1475938","PCC 5121 8330 W. BELLFORT AVE","HOUSTON","TX","77071","US","1475938","<MISSING>","Sunoco Gas Stations","29.655765","-95.52455","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/2385771","Sunoco Retail Location #2385771","12712 FONDREN RD","MISSOURI CITY","TX","77035","US","2385771","7137233667","Sunoco Gas Stations","29.638086","-95.508633","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/3752128","Sunoco Retail Location #3752128","14550 JOHN F KENNEDY BLVD","HOUSTON","TX","77032","US","3752128","2817765225","Sunoco Gas Stations","29.929817","-95.330643","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/8727091","Sunoco Retail Location #8727091","15182 S POST OAK RD.","HOUSTON","TX","77053","US","8727091","7343488801","Sunoco Gas Stations","29.606215","-95.465249","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/7244668","Sunoco Retail Location #7244668","11191 MONROE RD","HOUSTON","TX","77075","US","7244668","7139912100","Sunoco Gas Stations","29.604398","-95.266136","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/4266854","Sunoco Retail Location #4266854","2817 RED BLUFF RD/SOUTH ST","PASADENA","TX","77503","US","4266854","7135340472","Sunoco Gas Stations","29.694475","-95.17153","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/3075140","Sunoco Retail Location #3075140","7784 FAIRBANKS N HOUSTON RD","HOUSTON","TX","77040","US","3075140","7138569434","Sunoco Gas Stations","29.892582","-95.524453","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/6770101","Sunoco Retail Location #6770101","SWC GESSNER & PHILLPINE","HOUSTON","TX","77040","US","6770101","7138569300","Sunoco Gas Stations","29.885914","-95.5431303","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/8033391","Sunoco Retail Location #8033391","12091 WESTPARK DR/WEST HOUSTON","HOUSTON","TX","77082","US","8033391","2819200870","Sunoco Gas Stations","29.724306","-95.59182","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/566364","Sunoco Retail Location #566364","15922 WALLISVILLE RD","CHANNELVIEW","TX","77049","US","566364","2818600181","Sunoco Gas Stations","29.811761","-95.151449","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/525030","Sunoco Retail Location #525030","3949 RED BLUFF RD/PASADENA BLV","PASADENA","TX","77503","US","525030","2819301014","Sunoco Gas Stations","29.681982","-95.150456","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/2826873","Sunoco Retail Location #2826873","702 RANKIN RD","HOUSTON","TX","77073","US","2826873","2818210290","Sunoco Gas Stations","29.965769","-95.401717","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/6892160","Sunoco Retail Location #6892160","11530 BAMMEL N HOUSTON RD","HOUSTON","TX","77066","US","6892160","2818931017","Sunoco Gas Stations","29.945917","-95.497659","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/2818698","Sunoco Retail Location #2818698","5234 SPENCER HWY","LA PORTE","TX","77571","US","2818698","<MISSING>","Sunoco Gas Stations","29.66538","-95.1436017","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/4060208","Sunoco Retail Location #4060208","14834 N FREEWAY/AIRTEX DRIVE","HOUSTON","TX","77090","US","4060208","2812090918","Sunoco Gas Stations","29.981257","-95.421572","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/422212","Sunoco Retail Location #422212","3002 CENTER STREET/AVENUE P","DEER PARK","TX","77536","US","422212","2814797710","Sunoco Gas Stations","29.683755","-95.1239","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/2049898","Sunoco Retail Location #2049898","9735 SHELDON RD & BLAIRWOOD DR","HOUSTON","TX","77049","US","2049898","2814560147","Sunoco Gas Stations","29.847534","-95.12785","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/2772879","Sunoco Retail Location #2772879","3818 CARTWRIGHT RD","MISSOURI CITY","TX","77459","US","2772879","2812080091","Sunoco Gas Stations","29.582979","-95.565429","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/8647059","Sunoco Retail Location #8647059","11350 JONES RD/TOWER OAKS RD","HOUSTON","TX","77070","US","8647059","2818940766","Sunoco Gas Stations","29.93889","-95.584495","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/9362468","Sunoco Retail Location #9362468","1700 UNDERWOOD ROAD","LA PORTE","TX","77571","US","9362468","<MISSING>","Sunoco Gas Stations","29.679375","-95.087487","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/6894216","Sunoco Retail Location #6894216","8929 W FAIRMONT PKWY","LA PORTE","TX","77571","US","6894216","2814769776","Sunoco Gas Stations","29.651323","-95.0985","24hrs"
"https://www.sunoco.com","https://www.sunoco.com/find-a-station/station/9199076","Sunoco Retail Location #9199076","11508 STATE HWY 6","FRESNO","TX","77545","US","9199076","2814312300","Sunoco Gas Stations","29.522601","-95.49163","24hrs"
